NAICS,NAICS Description,Language Modeling AIIE
516200,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",1.86065130614594
517000,Telecommunications,1.4867172082697542
518000,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",2.0276707894705175
518200,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",2.012024972595824
519000,"Web Search Portals, Libraries, Archives, and Other Information Services",1.9531011943865857
519200,"Web Search Portals, Libraries, Archives, and Other Information Services",1.9562577916141648
52,Finance and Insurance,2.0274965047030546
521000,Monetary Authorities-Central Bank,2.087283912050095
521100,Monetary Authorities-Central Bank,2.1267673263088027
522000,Credit Intermediation and Related Activities,2.0802343858111816
5220A1,Credit Intermediation and Related Activities (5221 and 5223 only),2.1069591826421417
522200,Nondepository Credit Intermediation,2.1201149176742504
522290,Other Nondepository Credit Intermediation,2.084991846862706
523000,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",2.1880456758023037
524000,Insurance Carriers and Related Activities,1.884614236607806
524100,Insurance Carriers,1.8072228103913222
524114,Direct Health and Medical Insurance Carriers,1.593602709661617
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",2.098893609907872
524200,"Agencies, Brokerages, and Other Insurance Related Activities",2.0739188546699245
524210,Insurance Agencies and Brokerages,2.231782108727611
524290,Other Insurance Related Activities,1.796446888100033
525000,"Funds, Trusts, and Other Financial Vehicles",2.09217691850753
525100,Insurance and Employee Benefit Funds,1.9600748698203763
525900,Other Investment Pools and Funds,2.172718206509946
53,Real Estate and Rental and Leasing,0.999428707544147
531000,Real Estate,1.2876459417861037
532000,Rental and Leasing Services,0.2349211735506834
5320A1,"Rental and Leasing Services (5322, 5323, and 5324 only)",0.11977609521303617
532100,Automotive Equipment Rental and Leasing,0.31076461749676537
533000,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),2.141838417443438
533100,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),2.1419298998583325
54,"Professional, Scientific, and Technical Services",1.836919518325619
541000,"Professional, Scientific, and Technical Services",1.8010014757365094
541100,Legal Services,2.3266785834517347
541200,"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",2.1224071314470594
541300,"Architectural, Engineering, and Related Services",1.632379224559932
541330,Engineering Services,1.7046929297299247
541380,Testing Laboratories and Services,1.390022209189959
541400,Specialized Design Services,1.5236566317931508
541500,Computer Systems Design and Related Services,1.9523020391100516
541600,"Management, Scientific, and Technical Consulting Services",1.940812663963293
541700,Scientific Research and Development Services,1.7137902113464998
541710,"Research and Development in the Physical, Engineering, and Life Sciences",1.713634568285611
541720,Research and Development in the Social Sciences and Humanities,2.0265994635021807
541800,"Advertising, Public Relations, and Related Services",1.931819428848714
541900,"Other Professional, Scientific, and Technical Services",1.3743157604201552
541920,Photographic Services,0.8656077885763862
541940,Veterinary Services,0.4217189876011629
55,Management of Companies and Enterprises,1.845868088596375
551000,Management of Companies and Enterprises,1.8590993788517005
551100,Management of Companies and Enterprises,1.8303365312853634
56,Administrative and Support and Waste Management and Remediation Services,0.4360929541458436
561000,Administrative and Support Services,0.43825555745986405
561100,Office Administrative Services,1.8564029566604574
561200,Facilities Support Services,0.2947538574730396
561300,Employment Services,0.4452389454544279
561320,Temporary Help Services,0.2935114086231263
561400,Business Support Services,1.9189636392688891
561500,Travel Arrangement and Reservation Services,2.0483815764007853
561600,Investigation and Security Services,0.07776093714149389
561610,"Investigation, Guard, and Armored Car Services",-0.0926228563188677
561620,Security Systems Services,0.7910321748408545
561700,Services to Buildings and Dwellings,-0.9451135204655692
561710,Exterminating and Pest Control Services,0.20672673986158768
561730,Landscaping Services,-1.2535479942619405
561900,Other Support Services,0.405354411401704
562000,Waste Management and Remediation Services,-0.23289374098434884
562100,Waste Collection,-0.7095692670213652
562200,Waste Treatment and Disposal,0.06535258490238625
562900,Remediation and Other Waste Management Services,-0.008778494846228403
61,Educational Services,1.6342807126528036
611000,Educational Services,1.6168487065708044
611100,Elementary and Secondary Schools,1.4725868896500185
611200,Junior Colleges,1.92252433041637
611300,"Colleges, Universities, and Professional Schools",1.8024175019388786
611400,Business Schools and Computer and Management Training,2.070767295789287
611500,Technical and Trade Schools,1.5739817235329865
611600,Other Schools and Instruction,1.58541118872526
611700,Educational Support Services,1.9897275720907008
62,Health Care and Social Assistance,1.0011381210785393
621000,Ambulatory Health Care Services,1.1117646112974917
621100,Offices of Physicians,1.2132017841437344
621200,Offices of Dentists,0.6191572278175594
621300,Offices of Other Health Practitioners,1.2106113707816186
621310,Offices of Chiropractors,1.183255940864531
621320,Offices of Optometrists,1.1368075556650916
621330,Offices of Mental Health Practitioners (except Physicians),1.8805759932101738
621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",1.106928047503267
621390,Offices of All Other Health Practitioners,1.1085144875032922
621400,Outpatient Care Centers,1.0809003838681328
621420,Outpatient Mental Health and Substance Abuse Centers,1.3864919961425608
621500,Medical and Diagnostic Laboratories,1.2442512423609489
621600,Home Health Care Services,1.0487532675895535
621900,Other Ambulatory Health Care Services,1.1805242008708363
621910,Ambulance Services,1.131282206765365
621990,All Other Ambulatory Health Care Services,1.243323430077268
622000,Hospitals,0.9854821814703415
622100,General Medical and Surgical Hospitals,0.997694388794371
622200,Psychiatric and Substance Abuse Hospitals,0.9688548595826108
622300,Specialty (except Psychiatric and Substance Abuse) Hospitals,1.0352571622266717
623000,Nursing and Residential Care Facilities,0.7642915817396354
623100,Nursing Care Facilities (Skilled Nursing Facilities),0.6842382984277268
623200,"Residential Intellectual and Developmental Disability, Mental Health, and Substance Abuse Facilities",1.217878052168747
623210,Residential Intellectual and Developmental Disability Facilities,1.253793907255261
623220,Residential Mental Health and Substance Abuse Facilities,1.2162707173522938
623300,Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,0.5894571889116957
623900,Other Residential Care Facilities,1.1674593109094071
624000,Social Assistance,1.0597324882086046
624100,Individual and Family Services,1.448977710727042
624120,Services for the Elderly and Persons with Disabilities,1.2159149758797072
624200,"Community Food and Housing, and Emergency and Other Relief Services",1.4336443295100385
624300,Vocational Rehabilitation Services,1.0251468602350362
624400,Child Care Services,0.4863484743491131
71,"Arts, Entertainment, and Recreation",0.5540756861394096
711000,"Performing Arts, Spectator Sports, and Related Industries",1.1117807367028825
711100,Performing Arts Companies,1.2079154722435221
711110,Theater Companies and Dinner Theaters,1.181597754677092
711200,Spectator Sports,1.0496399526698745
711300,"Promoters of Performing Arts, Sports, and Similar Events",0.7272179244149538
711400,"Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures",2.428845761457353
711500,"Independent Artists, Writers, and Performers",1.458316820679508
712000,"Museums, Historical Sites, and Similar Institutions",1.3068888567013168
712100,"Museums, Historical Sites, and Similar Institutions",1.3145292001157594
713000,"Amusement, Gambling, and Recreation Industries",0.18985724770605472
713100,Amusement Parks and Arcades,0.3874626185737113
713200,Gambling Industries,0.6688433938154307
713900,Other Amusement and Recreation Industries,0.043810947724721216
713940,Fitness and Recreational Sports Centers,0.13386253061491293
72,Accommodation and Food Services,-0.24281553323209998
721000,Accommodation,0.0666473506874753
721100,Traveler Accommodation,0.05703708351146243
721120,Casino Hotels,0.17100396041092214
721200,RV (Recreational Vehicle) Parks and Recreational Camps,0.5334325168250089
721300,"Rooming and Boarding Houses, Dormitories, and Workers' Camps",-0.13125229704308355
722000,Food Services and Drinking Places,-0.2782079212754364
722300,Special Food Services,-0.21864168902013822
722400,Drinking Places (Alcoholic Beverages),-0.18612316329632891
722500,Restaurants and Other Eating Places,-0.2622580669723433
722511,Full-Service Restaurants,-0.4487563557951008
81,Other Services (except Public Administration),0.7641992903459605
811000,Repair and Maintenance,-0.18715298956267282
811100,Automotive Repair and Maintenance,-0.4730999023042032
811110,Automotive Mechanical and Electrical Repair and Maintenance,-0.29162972973051715
811120,"Automotive Body, Paint, Interior, and Glass Repair",-0.3320798206394431
811190,Other Automotive Repair and Maintenance,-0.9400896165857224
811200,Electronic and Precision Equipment Repair and Maintenance,0.9978736447588001
811300,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,0.20073917592381685
811400,Personal and Household Goods Repair and Maintenance,-0.38534661460814157
812000,Personal and Laundry Services,0.14671825988809303
812100,Personal Care Services,0.25001488018602763
812200,Death Care Services,0.38855956810392894
812300,Drycleaning and Laundry Services,-0.4077226341668275
812900,Other Personal Services,0.13965377588218297
813000,"Religious, Grantmaking, Civic, Professional, and Similar Organizations",1.682837720331868
813100,Religious Organizations,1.5268669708983167
813200,Grantmaking and Giving Services,2.0993333882228953
813300,Social Advocacy Organizations,1.7521081311351467
813400,Civic and Social Organizations,0.7803078200595472
813900,"Business, Professional, Labor, Political, and Similar Organizations",1.8917933190322804
813930,Labor Unions and Similar Labor Organizations,2.2054734755013485
99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",1.335618049128445
999000,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",1.3625278892341803
999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",1.3231934990259644
999100,Federal Executive Branch (OEWS Designation),1.6005592550287033
999101,"Federal Government, including the U.S. Postal Service (OEWS Designation)",1.5176283939339172
999200,"State Government, excluding Schools and Hospitals (OEWS Designation)",1.4692208411955465
999201,"State Government, including Schools and Hospitals (OEWS Designation)",1.433186519617884
999300,"Local Government, excluding Schools and Hospitals (OEWS Designation)",0.8546349671884604
999301,"Local Government, including Schools and Hospitals (OEWS Designation)",1.0374696916003368
