NAICS,NAICS Description,Language Modeling AIIE
238320,Painting and Wall Covering Contractors,-0.7860681073680786
238900,Other Specialty Trade Contractors,-0.6227235766034585
31-33,Manufacturing,0.32325791897786277
311000,Food Manufacturing,-0.24132979915434263
311100,Animal Food Manufacturing,0.06303489756706566
311200,Grain and Oilseed Milling,0.22867355348311416
311300,Sugar and Confectionery Product Manufacturing,0.04878336997555412
311400,Fruit and Vegetable Preserving and Specialty Food Manufacturing,-0.10212607887964872
311500,Dairy Product Manufacturing,-0.19384646996435448
311600,Animal Slaughtering and Processing,-0.6451960996842734
311700,Seafood Product Preparation and Packaging,-0.18935638945405886
311800,Bakeries and Tortilla Manufacturing,-0.19932105939973838
311900,Other Food Manufacturing,-0.03199165004834887
312000,Beverage and Tobacco Product Manufacturing,0.02595429640966819
312100,Beverage Manufacturing,-0.0349105563454761
312200,Tobacco Manufacturing,0.2951217971450556
313000,Textile Mills,-0.04154510558473963
313100,"Fiber, Yarn, and Thread Mills",-0.5438035486121474
313200,Fabric Mills,-0.022382641342872222
313300,Textile and Fabric Finishing and Fabric Coating Mills,0.15551756372842104
314000,Textile Product Mills,-0.15421098828242644
314100,Textile Furnishings Mills,-0.31526618293626274
314900,Other Textile Product Mills,-0.10805375661751213
315000,Apparel Manufacturing,-0.034479821560039696
315100,Apparel Knitting Mills,-0.4647362474566681
315200,Cut and Sew Apparel Manufacturing,0.03169184418772896
315900,Apparel Accessories and Other Apparel Manufacturing,-0.20448569183948392
316000,Leather and Allied Product Manufacturing,-0.18799382296233028
316100,Leather and Hide Tanning and Finishing,-0.3622818759580768
316200,Footwear Manufacturing,-0.49185318612627976
316900,Other Leather and Allied Product Manufacturing,0.0044915384302837424
321000,Wood Product Manufacturing,-0.4189482918366922
321100,Sawmills and Wood Preservation,-0.6721008012547605
321200,"Veneer, Plywood, and Engineered Wood Product Manufacturing",-0.3091956406956531
321900,Other Wood Product Manufacturing,-0.3359179202116566
322000,Paper Manufacturing,0.009316881159064157
322100,"Pulp, Paper, and Paperboard Mills",0.17869435188612448
322200,Converted Paper Product Manufacturing,-0.052001052548351974
323000,Printing and Related Support Activities,0.04865814627958089
323100,Printing and Related Support Activities,0.07812993142246778
324000,Petroleum and Coal Products Manufacturing,0.4751219593656566
324100,Petroleum and Coal Products Manufacturing,0.5268935856701484
325000,Chemical Manufacturing,0.6220538506297763
3250A1,"Chemical Manufacturing (3251, 3252, 3253, and 3259 only)",0.5314655126108162
3250A2,Chemical Manufacturing (3255 and 3256 only),0.3772376481107729
325400,Pharmaceutical and Medicine Manufacturing,0.7374950936402443
326000,Plastics and Rubber Products Manufacturing,0.0893899936278975
326100,Plastics Product Manufacturing,0.09769771647472238
326200,Rubber Product Manufacturing,-0.010047733846609409
327000,Nonmetallic Mineral Product Manufacturing,-0.48577943183144484
331000,Primary Metal Manufacturing,0.03407230809476402
331100,Iron and Steel Mills and Ferroalloy Manufacturing,-0.032122099397007456
331200,Steel Product Manufacturing from Purchased Steel,-0.02795714601095571
331300,Alumina and Aluminum Production and Processing,0.011750026401454344
331400,Nonferrous Metal (except Aluminum) Production and Processing,0.1520539637544398
331500,Foundries,0.03104805155574853
332000,Fabricated Metal Product Manufacturing,0.10469143468903196
3320A1,"Fabricated Metal Product Manufacturing (3321, 3322, 3325, 3326, and 3329 only)",0.2523163093472787
3320A2,Fabricated Metal Product Manufacturing (3323 and 3324 only),0.011000595661342852
332700,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",0.11788382165801109
332710,Machine Shops,0.10340487883161485
332720,"Turned Product and Screw, Nut, and Bolt Manufacturing",0.15783368739365866
332800,"Coating, Engraving, Heat Treating, and Allied Activities",-0.1338313287091931
333000,Machinery Manufacturing,0.5143831196166782
3330A1,"Machinery Manufacturing (3331, 3332, 3334, and 3339 only)",0.4344148293060899
333300,Commercial and Service Industry Machinery Manufacturing,0.6840968538271411
333500,Metalworking Machinery Manufacturing,0.31547044260486223
333600,"Engine, Turbine, and Power Transmission Equipment Manufacturing",0.6598246700998117
334000,Computer and Electronic Product Manufacturing,0.8875362168514924
334100,Computer and Peripheral Equipment Manufacturing,1.0060157109703756
334200,Communications Equipment Manufacturing,0.8518037169419763
334300,Audio and Video Equipment Manufacturing,0.8486595194133276
334400,Semiconductor and Other Electronic Component Manufacturing,0.7526855328492829
334500,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",0.8757773704610955
334600,Manufacturing and Reproducing Magnetic and Optical Media,1.0358936469946092
335000,"Electrical Equipment, Appliance, and Component Manufacturing",0.5408863126967431
335100,Electric Lighting Equipment Manufacturing,0.5424264234558116
335200,Household Appliance Manufacturing,0.32773507491922876
335300,Electrical Equipment Manufacturing,0.5618624079630511
335900,Other Electrical Equipment and Component Manufacturing,0.4903835937153559
336000,Transportation Equipment Manufacturing,0.5573974785389446
336100,Motor Vehicle Manufacturing,0.6069950572566959
336200,Motor Vehicle Body and Trailer Manufacturing,0.015511413154472974
336300,Motor Vehicle Parts Manufacturing,0.29144270172713216
336400,Aerospace Product and Parts Manufacturing,0.795605434528024
336500,Railroad Rolling Stock Manufacturing,0.5385774754374061
336600,Ship and Boat Building,0.09472822395988006
336900,Other Transportation Equipment Manufacturing,0.23972107109391957
337000,Furniture and Related Product Manufacturing,-0.06409348638208837
3370A1,Furniture and Related Product Manufacturing (3371 and 3372 only),-0.024632914110877792
337900,Other Furniture Related Product Manufacturing,-0.16726447701249328
339000,Miscellaneous Manufacturing,0.49166593243775
339100,Medical Equipment and Supplies Manufacturing,0.6754700038300294
339900,Other Miscellaneous Manufacturing,0.24862831751580983
339910,Jewelry and Silverware Manufacturing,-0.23817623064820995
42,Wholesale Trade,0.34840248833654447
423000,"Merchant Wholesalers, Durable Goods",0.424379042315642
4230A1,"Merchant Wholesalers, Durable Goods (4232, 4233, 4235, 4236, 4237, and 4239 only)",0.13046729861844614
423100,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,0.09176489976420278
423400,Professional and Commercial Equipment and Supplies Merchant Wholesalers,0.9031700535220415
423800,"Machinery, Equipment, and Supplies Merchant Wholesalers",0.36644989524944355
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,0.12378675999839758
424000,"Merchant Wholesalers, Nondurable Goods",0.2668395427946286
4240A1,"Merchant Wholesalers, Nondurable Goods (4244 and 4248 only)",-0.1027955127295212
4240A2,"Merchant Wholesalers, Nondurable Goods (4242 and 4246 only)",0.8681035173722859
4240A3,"Merchant Wholesalers, Nondurable Goods (4241, 4247, and 4249 only)",0.028783925393878904
424300,"Apparel, Piece Goods, and Notions Merchant Wholesalers",0.574859654472629
424500,Farm Product Raw Material Merchant Wholesalers,-0.33265724137707947
425000,Wholesale Trade Agents and Brokers,0.8747071917042021
425100,Wholesale Trade Agents and Brokers,0.8983531930052924
44-45,Retail Trade,-0.05735489444400461
441000,Motor Vehicle and Parts Dealers,0.05551549941688219
441100,Automobile Dealers,0.2242364534851735
441200,Other Motor Vehicle Dealers,0.11767874509567361
441300,"Automotive Parts, Accessories, and Tire Retailers",-0.36077771916976387
444000,Building Material and Garden Equipment and Supplies Dealers,-0.28133735468727383
444100,Building Material and Supplies Dealers,-0.2857549280126494
444200,Lawn and Garden Equipment and Supplies Retailers,-0.2573482103441449
445000,Food and Beverage Retailers,-0.33264994481904736
4450A1,Food and Beverage Retailers (4451 and 4452 only),-0.3350699890036792
445300,"Beer, Wine, and Liquor Retailers",0.10211375828890787
449000,"Furniture, Home Furnishings, Electronics, and Appliance Retailers",0.23886046469979427
449100,Furniture and Home Furnishings Retailers,0.10113275723535428
449200,Electronics and Appliance Retailers,0.4599930026929953
455000,General Merchandise Retailers,-0.22340915195390326
456000,Health and Personal Care Retailers,0.447791357870991
456100,Health and Personal Care Retailers,0.39522234440398585
456110,Pharmacies and Drug Retailers,0.40474841244042975
457000,Gasoline Stations and Fuel Dealers,-0.07704147069431318
457100,Gasoline Stations,-0.03177109125270956
457200,Fuel Dealers,-0.20931211891833007
458000,"Clothing, Clothing Accessories, Shoe, and Jewelry Retailers",0.3876504950565817
458100,Clothing and Clothing Accessories Retailers,0.36009534312427444
458200,Shoe Retailers,0.43233516288987234
458300,"Jewelry, Luggage, and Leather Goods Retailers",0.3230802344611655
459000,"Sporting Goods, Hobby, Musical Instrument, Book, and Miscellaneous Retailers",0.25186485208629006
4590A1,Miscellaneous Store Retailers (4594 and 4595 only),0.06753473891726139
459100,"Sporting Goods, Hobby, and Musical Instrument Retailers",0.3324087735107843
459110,Sporting Goods Retailers,0.3064736369153491
459200,Book Retailers and News Dealers,0.27282416868359155
459300,Florists,-0.18258644594445902
459900,Other Miscellaneous Retailers,0.2498833796011888
48-49,Transportation and Warehousing,-0.6117933591887043
481000,Air Transportation,-0.27180347525601456
481100,Scheduled Air Transportation,-0.3103057884135497
481200,Nonscheduled Air Transportation,0.31379556474981896
482000,Rail Transportation,-0.23062904223604833
482100,Rail Transportation,-0.17937249562078483
483000,Water Transportation,0.3210061643710591
483100,"Deep Sea, Coastal, and Great Lakes Water Transportation",0.7106940928156534
483200,Inland Water Transportation,-0.4072609133750414
484000,Truck Transportation,-0.7223165770565587
485000,Transit and Ground Passenger Transportation,0.26642685454455156
485100,Urban Transit Systems,-0.34794494321444225
485200,Interurban and Rural Bus Transportation,-0.574536275486817
485300,Taxi and Limousine Service,1.2037785234331793
485400,School and Employee Bus Transportation,0.26974014477576047
485500,Charter Bus Industry,-0.16998809078069796
485900,Other Transit and Ground Passenger Transportation,0.4821282568842372
486000,Pipeline Transportation,0.4851003444538142
486100,Pipeline Transportation of Crude Oil,0.7302014572412087
486200,Pipeline Transportation of Natural Gas,0.49493440423825547
486900,Other Pipeline Transportation,0.12626865257322106
487000,Scenic and Sightseeing Transportation,-0.08464854591272515
487100,"Scenic and Sightseeing Transportation, Land",-0.14107856530901236
487200,"Scenic and Sightseeing Transportation, Water",-0.31952829882335637
487900,"Scenic and Sightseeing Transportation, Other",0.11326487646064232
488000,Support Activities for Transportation,0.3919611243797897
488100,Support Activities for Air Transportation,-0.02597016268629182
488200,Support Activities for Rail Transportation,-0.559626365832055
488300,Support Activities for Water Transportation,-0.5015105283518231
488400,Support Activities for Road Transportation,-0.7244136058169955
488500,Freight Transportation Arrangement,0.9993176006053857
488900,Other Support Activities for Transportation,-0.20200663253112694
491000,Postal Service (Federal Government),-0.44652337404357617
491100,Postal Service (Federal Government),-0.44142079015576813
492000,Couriers and Messengers,-1.247357068277546
492100,Couriers and Express Delivery Services,-1.2981572322105572
492200,Local Messengers and Local Delivery,-0.8722047071389033
493000,Warehousing and Storage,-0.9167903470715949
493100,Warehousing and Storage,-0.9251565472380638
51,Information,1.110644746203965
512000,Motion Picture and Sound Recording Industries,0.8775845831973712
512100,Motion Picture and Video Industries,0.8274879216603331
512130,Motion Picture and Video Exhibition,-0.09744794625200277
512200,Sound Recording Industries,1.1132395132883928
513000,Publishing Industries,1.238840443659185
513100,"Newspaper, Periodical, Book, and Directory Publishers",1.2009792610502525
513110,Newspaper Publishers,1.0747659097028766
513200,Software Publishers,1.2491472108817605
516000,Broadcasting and Content Providers,1.144030628770826
516100,Radio and Television Broadcasting Stations,1.0858941473660995
516110,Radio Broadcasting Stations,1.1480540402269543
516120,Television Broadcasting Stations,1.111358530033147
516200,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",1.1993491252297295
517000,Telecommunications,0.8413652707353394
518000,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",1.2788810925619054
518200,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",1.2972359548019479
519000,"Web Search Portals, Libraries, Archives, and Other Information Services",1.2057827451896204
519200,"Web Search Portals, Libraries, Archives, and Other Information Services",1.2439008439339108
52,Finance and Insurance,1.3055349292096863
521000,Monetary Authorities-Central Bank,1.3601508151215564
521100,Monetary Authorities-Central Bank,1.3717874359001299
522000,Credit Intermediation and Related Activities,1.3415771003770096
5220A1,Credit Intermediation and Related Activities (5221 and 5223 only),1.313034189325791
522200,Nondepository Credit Intermediation,1.3985514984178606
522290,Other Nondepository Credit Intermediation,1.3467520452463533
523000,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",1.4149717072929124
524000,Insurance Carriers and Related Activities,1.1848182621569794
524100,Insurance Carriers,1.1374976311689942
524114,Direct Health and Medical Insurance Carriers,0.9745419460525088
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",1.3797184061058034
524200,"Agencies, Brokerages, and Other Insurance Related Activities",1.2883007407574494
524210,Insurance Agencies and Brokerages,1.4319637326861376
524290,Other Insurance Related Activities,1.1918727435895
525000,"Funds, Trusts, and Other Financial Vehicles",1.3423831257322865
525100,Insurance and Employee Benefit Funds,1.2701290277803234
525900,Other Investment Pools and Funds,1.403777833377393
53,Real Estate and Rental and Leasing,0.5570579146637321
531000,Real Estate,0.7208504163428876
532000,Rental and Leasing Services,-0.06722766333579933
5320A1,"Rental and Leasing Services (5322, 5323, and 5324 only)",-0.0772940585395295
532100,Automotive Equipment Rental and Leasing,0.09295685563484148
533000,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),1.3446253707439584
533100,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),1.354992779857156
54,"Professional, Scientific, and Technical Services",1.12894592720986
541000,"Professional, Scientific, and Technical Services",1.1376559540853532
541100,Legal Services,1.4825440899569435
541200,"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",1.358480917520699
541300,"Architectural, Engineering, and Related Services",0.9962953650506272
541330,Engineering Services,1.010113181259962
541380,Testing Laboratories and Services,0.8412927241527748
541400,Specialized Design Services,0.8867416073110086
541500,Computer Systems Design and Related Services,1.2722385613672624
541600,"Management, Scientific, and Technical Consulting Services",1.2179894239158156
541700,Scientific Research and Development Services,1.0947314026518524
541710,"Research and Development in the Physical, Engineering, and Life Sciences",1.0373700802710493
541720,Research and Development in the Social Sciences and Humanities,1.3289675545331279
541800,"Advertising, Public Relations, and Related Services",1.2290887527010994
541900,"Other Professional, Scientific, and Technical Services",0.7700024502256237
541920,Photographic Services,0.4177363892085086
541940,Veterinary Services,0.23388646718875128
55,Management of Companies and Enterprises,1.1288396768116158
551000,Management of Companies and Enterprises,1.1469539689248343
551100,Management of Companies and Enterprises,1.1886649374845581
56,Administrative and Support and Waste Management and Remediation Services,0.16596954693609484
561000,Administrative and Support Services,0.1450038229253222
561100,Office Administrative Services,1.1891330257052328
561200,Facilities Support Services,0.015108191869066416
561300,Employment Services,0.16529577039311003
561320,Temporary Help Services,0.05555765797234011
561400,Business Support Services,1.2118019598189462
561500,Travel Arrangement and Reservation Services,1.2956216560788651
561600,Investigation and Security Services,-0.16002927016226018
561610,"Investigation, Guard, and Armored Car Services",-0.2520675411854211
561620,Security Systems Services,0.3963673215603085
561700,Services to Buildings and Dwellings,-0.940936706290196
561710,Exterminating and Pest Control Services,-0.04654906566271905
561730,Landscaping Services,-1.1859727002879203
561900,Other Support Services,0.09928050753412415
562000,Waste Management and Remediation Services,-0.4236075806687196
562100,Waste Collection,-0.7452542198704456
562200,Waste Treatment and Disposal,-0.1489088894829625
562900,Remediation and Other Waste Management Services,-0.20694487188261806
61,Educational Services,0.9975455457568592
611000,Educational Services,0.9835130465686636
611100,Elementary and Secondary Schools,0.8869227876878486
611200,Junior Colleges,1.2112996171964723
611300,"Colleges, Universities, and Professional Schools",1.0978565102325035
611400,Business Schools and Computer and Management Training,1.3158223219007943
611500,Technical and Trade Schools,0.9574509983659009
611600,Other Schools and Instruction,0.9614208684070001
611700,Educational Support Services,1.2503212445190395
62,Health Care and Social Assistance,0.5833246740373479
621000,Ambulatory Health Care Services,0.6480609788728005
621100,Offices of Physicians,0.6723512379695922
621200,Offices of Dentists,0.23144220479513217
621300,Offices of Other Health Practitioners,0.6844774414477037
621310,Offices of Chiropractors,0.642519709400355
621320,Offices of Optometrists,0.6390433981319766
621330,Offices of Mental Health Practitioners (except Physicians),1.1934631341164115
621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",0.6299817153117042
621390,Offices of All Other Health Practitioners,0.6067640721020462
621400,Outpatient Care Centers,0.6051713814811661
621420,Outpatient Mental Health and Substance Abuse Centers,0.8106352113059967
621500,Medical and Diagnostic Laboratories,0.7649015636937904
621600,Home Health Care Services,0.5467635023636271
621900,Other Ambulatory Health Care Services,0.6763195059906182
621910,Ambulance Services,0.6108822705771222
621990,All Other Ambulatory Health Care Services,0.7397470831230514
622000,Hospitals,0.5524976184483543
622100,General Medical and Surgical Hospitals,0.5643915814238454
622200,Psychiatric and Substance Abuse Hospitals,0.5336653558821356
622300,Specialty (except Psychiatric and Substance Abuse) Hospitals,0.5199635015425611
623000,Nursing and Residential Care Facilities,0.3420510521256403
623100,Nursing Care Facilities (Skilled Nursing Facilities),0.28428570133419273
623200,"Residential Intellectual and Developmental Disability, Mental Health, and Substance Abuse Facilities",0.7047422644791714
623210,Residential Intellectual and Developmental Disability Facilities,0.6956645530059675
623220,Residential Mental Health and Substance Abuse Facilities,0.7131403140150993
623300,Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,0.23044358603050424
623900,Other Residential Care Facilities,0.6823968064546413
624000,Social Assistance,0.5972106965784015
624100,Individual and Family Services,0.8774690258485774
624120,Services for the Elderly and Persons with Disabilities,0.6798659545298348
624200,"Community Food and Housing, and Emergency and Other Relief Services",0.8682741219590133
624300,Vocational Rehabilitation Services,0.5887540915790005
624400,Child Care Services,0.1810835589067406
71,"Arts, Entertainment, and Recreation",0.1841527009002254
711000,"Performing Arts, Spectator Sports, and Related Industries",0.5949760249669459
711100,Performing Arts Companies,0.6931091297886414
711110,Theater Companies and Dinner Theaters,0.7010289763436232
711200,Spectator Sports,0.5385401248548068
711300,"Promoters of Performing Arts, Sports, and Similar Events",0.3634073233831883
711400,"Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures",1.568627086994814
711500,"Independent Artists, Writers, and Performers",0.87005509268553
712000,"Museums, Historical Sites, and Similar Institutions",0.7659422394078717
712100,"Museums, Historical Sites, and Similar Institutions",0.7659742468992041
713000,"Amusement, Gambling, and Recreation Industries",-0.038786221181741125
713100,Amusement Parks and Arcades,0.09835004318195727
713200,Gambling Industries,0.3469219015790761
713900,Other Amusement and Recreation Industries,-0.1231795343947827
713940,Fitness and Recreational Sports Centers,-0.08427876865683084
72,Accommodation and Food Services,-0.36802584527968185
721000,Accommodation,-0.14143859523219807
721100,Traveler Accommodation,-0.15058017766961912
721120,Casino Hotels,-0.041406748017250375
721200,RV (Recreational Vehicle) Parks and Recreational Camps,0.17113401631447936
721300,"Rooming and Boarding Houses, Dormitories, and Workers' Camps",-0.32876098396850373
722000,Food Services and Drinking Places,-0.38952640746943373
722300,Special Food Services,-0.3665591482962459
722400,Drinking Places (Alcoholic Beverages),-0.305770825210011
722500,Restaurants and Other Eating Places,-0.3599249952954315
722511,Full-Service Restaurants,-0.5326979439150398
81,Other Services (except Public Administration),0.3400561847863266
811000,Repair and Maintenance,-0.31520447648921435
811100,Automotive Repair and Maintenance,-0.5548536739088197
811110,Automotive Mechanical and Electrical Repair and Maintenance,-0.4618560726134394
811120,"Automotive Body, Paint, Interior, and Glass Repair",-0.4554755732501929
811190,Other Automotive Repair and Maintenance,-0.9243890836713807
811200,Electronic and Precision Equipment Repair and Maintenance,0.4791801840346562
811300,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,-0.08326508931927343
811400,Personal and Household Goods Repair and Maintenance,-0.48713714109120787
812000,Personal and Laundry Services,-0.07957062108128521
812100,Personal Care Services,0.030468933844837134
812200,Death Care Services,0.14152539956683022
812300,Drycleaning and Laundry Services,-0.5264923118364121
812900,Other Personal Services,-0.08651647877451077
813000,"Religious, Grantmaking, Civic, Professional, and Similar Organizations",1.0549121791491696
813100,Religious Organizations,0.8981186505952152
813200,Grantmaking and Giving Services,1.3032476532151358
813300,Social Advocacy Organizations,1.0906581889486915
813400,Civic and Social Organizations,0.34474931563953354
813900,"Business, Professional, Labor, Political, and Similar Organizations",1.1971195801447296
813930,Labor Unions and Similar Labor Organizations,1.400449774065258
99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",0.822130374253375
999000,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",0.7810000271240096
999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",0.7459263620068576
999100,Federal Executive Branch (OEWS Designation),0.9706714127661702
999101,"Federal Government, including the U.S. Postal Service (OEWS Designation)",0.9568219350934627
999200,"State Government, excluding Schools and Hospitals (OEWS Designation)",0.8943339332084876
999201,"State Government, including Schools and Hospitals (OEWS Designation)",0.894792197804717
999300,"Local Government, excluding Schools and Hospitals (OEWS Designation)",0.43536620544632976
999301,"Local Government, including Schools and Hospitals (OEWS Designation)",0.5811249815940621
