NAICS,NAICS Description,Language Modeling AIIE
449200,Electronics and Appliance Retailers,0.2659930974146344
455000,General Merchandise Retailers,-0.33337312242823985
456000,Health and Personal Care Retailers,0.2380394812532994
456100,Health and Personal Care Retailers,0.2380394812532994
456110,Pharmacies and Drug Retailers,0.20954068937657377
457000,Gasoline Stations and Fuel Dealers,-0.15231662312637423
457100,Gasoline Stations,-0.14812451666833779
457200,Fuel Dealers,-0.2913365247293479
458000,"Clothing, Clothing Accessories, Shoe, and Jewelry Retailers",0.21921510346114628
458100,Clothing and Clothing Accessories Retailers,0.21627441630564914
458200,Shoe Retailers,0.2571274545042906
458300,"Jewelry, Luggage, and Leather Goods Retailers",0.1551729472634184
459000,"Sporting Goods, Hobby, Musical Instrument, Book, and Miscellaneous Retailers",0.08261423544042298
4590A1,Miscellaneous Store Retailers (4594 and 4595 only),-0.0251774223632434
459100,"Sporting Goods, Hobby, and Musical Instrument Retailers",0.1621900891784361
459110,Sporting Goods Retailers,0.14969851535520803
459200,Book Retailers and News Dealers,0.090336555693351
459300,Florists,-0.2762617286629311
459900,Other Miscellaneous Retailers,0.12884100513252722
48-49,Transportation and Warehousing,-0.6434289442419505
481000,Air Transportation,-0.35706019467510136
481100,Scheduled Air Transportation,-0.430700992909581
481200,Nonscheduled Air Transportation,0.18587794081536338
482000,Rail Transportation,-0.27779608064585
482100,Rail Transportation,-0.27779608064585
483000,Water Transportation,0.1839486838210335
483100,"Deep Sea, Coastal, and Great Lakes Water Transportation",0.4439052044246947
483200,Inland Water Transportation,-0.4759345473993891
484000,Truck Transportation,-0.7372246359261369
485000,Transit and Ground Passenger Transportation,-0.40271289446500336
485100,Urban Transit Systems,-0.4232700053422545
485200,Interurban and Rural Bus Transportation,-0.665223804913891
485300,Taxi and Limousine Service,0.2576401673490672
485400,School and Employee Bus Transportation,-0.7854939955229724
485500,Charter Bus Industry,-0.3498467215879101
485900,Other Transit and Ground Passenger Transportation,-0.3696478735737242
486000,Pipeline Transportation,0.3223453400472918
486100,Pipeline Transportation of Crude Oil,0.4896177051772771
486200,Pipeline Transportation of Natural Gas,0.31033692791868706
486900,Other Pipeline Transportation,-0.01355259359680995
487000,Scenic and Sightseeing Transportation,-0.17913897209279872
487100,"Scenic and Sightseeing Transportation, Land",-0.30722581305751195
487200,"Scenic and Sightseeing Transportation, Water",-0.40055247016018364
487900,"Scenic and Sightseeing Transportation, Other",-0.13691782934145866
488000,Support Activities for Transportation,0.1513588707899968
488100,Support Activities for Air Transportation,-0.13270395270529708
488200,Support Activities for Rail Transportation,-0.6064625096122712
488300,Support Activities for Water Transportation,-0.5812934712860595
488400,Support Activities for Road Transportation,-0.7426600577299016
488500,Freight Transportation Arrangement,0.644671824562692
488900,Other Support Activities for Transportation,-0.3110464046569952
491000,Postal Service (Federal Government),-0.4665831606006515
491100,Postal Service (Federal Government),-0.4665831606006515
492000,Couriers and Messengers,-1.2329845281055016
492100,Couriers and Express Delivery Services,-1.275676633512327
492200,Local Messengers and Local Delivery,-0.885899645523125
493000,Warehousing and Storage,-0.8840290991078067
493100,Warehousing and Storage,-0.8840290991078067
51,Information,0.82044728841866
512000,Motion Picture and Sound Recording Industries,0.6048089678544355
512100,Motion Picture and Video Industries,0.589905404239578
512130,Motion Picture and Video Exhibition,-0.23957993731467783
512200,Sound Recording Industries,0.8242349839849916
513000,Publishing Industries,0.94002086862875
513100,"Newspaper, Periodical, Book, and Directory Publishers",0.8653898342812357
513110,Newspaper Publishers,0.7415687279713041
513200,Software Publishers,0.9676146760779929
516000,Broadcasting and Content Providers,0.8382750572385744
516100,Radio and Television Broadcasting Stations,0.8011475056913181
516110,Radio Broadcasting Stations,0.8583641577730737
516120,Television Broadcasting Stations,0.7780498093857069
516200,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",0.8577784499872015
517000,Telecommunications,0.6407045710426061
518000,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",0.9634375256871582
518200,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",0.9634375256871582
519000,"Web Search Portals, Libraries, Archives, and Other Information Services",0.9298983384246521
519200,"Web Search Portals, Libraries, Archives, and Other Information Services",0.9298983384246521
52,Finance and Insurance,0.9580149718509344
521000,Monetary Authorities-Central Bank,0.9840801800626238
521100,Monetary Authorities-Central Bank,0.9840801800626238
522000,Credit Intermediation and Related Activities,0.9999459087742987
5220A1,Credit Intermediation and Related Activities (5221 and 5223 only),0.9983819912917515
522200,Nondepository Credit Intermediation,1.0075636585420398
522290,Other Nondepository Credit Intermediation,1.0070090668675185
523000,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",1.0650792395802975
524000,Insurance Carriers and Related Activities,0.8873833339532107
524100,Insurance Carriers,0.8331999938914657
524114,Direct Health and Medical Insurance Carriers,0.697652166758585
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",1.0116693562226893
524200,"Agencies, Brokerages, and Other Insurance Related Activities",0.9654819755495375
524210,Insurance Agencies and Brokerages,1.0573192815585555
524290,Other Insurance Related Activities,0.8336285368607318
525000,"Funds, Trusts, and Other Financial Vehicles",0.9883035884281136
525100,Insurance and Employee Benefit Funds,0.9335717774736849
525900,Other Investment Pools and Funds,1.0283698033913735
53,Real Estate and Rental and Leasing,0.3555230189668296
531000,Real Estate,0.5005913776859229
532000,Rental and Leasing Services,-0.15374739957090247
5320A1,"Rental and Leasing Services (5322, 5323, and 5324 only)",-0.20147725417782186
532100,Automotive Equipment Rental and Leasing,-0.06120814017670095
533000,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),0.9853428703673072
533100,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),0.9853428703673072
54,"Professional, Scientific, and Technical Services",0.8397334078108422
541000,"Professional, Scientific, and Technical Services",0.8397334078108422
541100,Legal Services,1.1481862818652608
541200,"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",1.0064898713396806
541300,"Architectural, Engineering, and Related Services",0.6977867857385713
541330,Engineering Services,0.7348216064191699
541380,Testing Laboratories and Services,0.5658680567218851
541400,Specialized Design Services,0.6222137168917089
541500,Computer Systems Design and Related Services,0.9326176099496287
541600,"Management, Scientific, and Technical Consulting Services",0.8835360905764016
541700,Scientific Research and Development Services,0.7800310340933916
541710,"Research and Development in the Physical, Engineering, and Life Sciences",0.7706293885608226
541720,Research and Development in the Social Sciences and Humanities,0.9731786129674115
541800,"Advertising, Public Relations, and Related Services",0.8768335554819111
541900,"Other Professional, Scientific, and Technical Services",0.561894356640947
541920,Photographic Services,0.24525151881263244
541940,Veterinary Services,-0.003139553324741429
55,Management of Companies and Enterprises,0.8489599998766992
551000,Management of Companies and Enterprises,0.8489599998766992
551100,Management of Companies and Enterprises,0.8489599998766992
56,Administrative and Support and Waste Management and Remediation Services,0.01663343707710722
561000,Administrative and Support Services,0.035971780011152206
561100,Office Administrative Services,0.8515818420804523
561200,Facilities Support Services,-0.04921351615564295
561300,Employment Services,0.03271520877975808
561320,Temporary Help Services,-0.04894102605375364
561400,Business Support Services,0.901883386677533
561500,Travel Arrangement and Reservation Services,0.9528207940691045
561600,Investigation and Security Services,-0.22919766787642773
561610,"Investigation, Guard, and Armored Car Services",-0.34702797347370296
561620,Security Systems Services,0.23052441648989902
561700,Services to Buildings and Dwellings,-0.9353766221434553
561710,Exterminating and Pest Control Services,-0.15037476073996675
561730,Landscaping Services,-1.144032967656466
561900,Other Support Services,0.014127527971155577
562000,Waste Management and Remediation Services,-0.4410546880979076
562100,Waste Collection,-0.7759747648955724
562200,Waste Treatment and Disposal,-0.22138235933942377
562900,Remediation and Other Waste Management Services,-0.29182057832086744
61,Educational Services,0.7010115435574167
611000,Educational Services,0.7008369884359181
611100,Elementary and Secondary Schools,0.6109421190151328
611200,Junior Colleges,0.9023661844311038
611300,"Colleges, Universities, and Professional Schools",0.8035651913904741
611400,Business Schools and Computer and Management Training,0.9837823077621591
611500,Technical and Trade Schools,0.6783949594051051
611600,Other Schools and Instruction,0.6829715483844696
611700,Educational Support Services,0.9371221051439037
62,Health Care and Social Assistance,0.34353759920611404
621000,Ambulatory Health Care Services,0.4102913845841897
621100,Offices of Physicians,0.46437815882754885
621200,Offices of Dentists,0.06813998719032874
621300,Offices of Other Health Practitioners,0.4526920251021123
621310,Offices of Chiropractors,0.4284461554534908
621320,Offices of Optometrists,0.3909640029010558
621330,Offices of Mental Health Practitioners (except Physicians),0.888281925192802
621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",0.37809729633993444
621390,Offices of All Other Health Practitioners,0.3903801968501467
621400,Outpatient Care Centers,0.3860129368556567
621420,Outpatient Mental Health and Substance Abuse Centers,0.5698742977211775
621500,Medical and Diagnostic Laboratories,0.5012466029726755
621600,Home Health Care Services,0.33523456110925776
621900,Other Ambulatory Health Care Services,0.463902924793082
621910,Ambulance Services,0.3915857604135424
621990,All Other Ambulatory Health Care Services,0.49005926374627734
622000,Hospitals,0.3276318977078432
622100,General Medical and Surgical Hospitals,0.32716230314297606
622200,Psychiatric and Substance Abuse Hospitals,0.3309016215235674
622300,Specialty (except Psychiatric and Substance Abuse) Hospitals,0.33749831145524933
623000,Nursing and Residential Care Facilities,0.17552756624601837
623100,Nursing Care Facilities (Skilled Nursing Facilities),0.13900686675146634
623200,"Residential Intellectual and Developmental Disability, Mental Health, and Substance Abuse Facilities",0.4609238014172311
623210,Residential Intellectual and Developmental Disability Facilities,0.46966548758414733
623220,Residential Mental Health and Substance Abuse Facilities,0.45875387793941075
623300,Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,0.07088789326837212
623900,Other Residential Care Facilities,0.4403478764205478
624000,Social Assistance,0.37446872083750904
624100,Individual and Family Services,0.6105329627565441
624120,Services for the Elderly and Persons with Disabilities,0.4527792212267709
624200,"Community Food and Housing, and Emergency and Other Relief Services",0.6028293359083678
624300,Vocational Rehabilitation Services,0.35741591125350086
624400,Child Care Services,0.023619039828641414
71,"Arts, Entertainment, and Recreation",0.05892158679982117
711000,"Performing Arts, Spectator Sports, and Related Industries",0.3788217390388123
711100,Performing Arts Companies,0.46311437085524376
711110,Theater Companies and Dinner Theaters,0.4441799362894736
711200,Spectator Sports,0.3501479639263507
711300,"Promoters of Performing Arts, Sports, and Similar Events",0.16197972626903454
711400,"Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures",1.1542819635950163
711500,"Independent Artists, Writers, and Performers",0.5925109336419714
712000,"Museums, Historical Sites, and Similar Institutions",0.5129817341416184
712100,"Museums, Historical Sites, and Similar Institutions",0.5129817341416184
713000,"Amusement, Gambling, and Recreation Industries",-0.16325567031499894
713100,Amusement Parks and Arcades,-0.04706162146887721
713200,Gambling Industries,0.13052926354818176
713900,Other Amusement and Recreation Industries,-0.24150833030175609
713940,Fitness and Recreational Sports Centers,-0.18447946964160164
72,Accommodation and Food Services,-0.4688530682931314
721000,Accommodation,-0.24523525187391151
721100,Traveler Accommodation,-0.2575277705824015
721120,Casino Hotels,-0.16890527879371375
721200,RV (Recreational Vehicle) Parks and Recreational Camps,0.0588900763519581
721300,"Rooming and Boarding Houses, Dormitories, and Workers' Camps",-0.3837985720235984
722000,Food Services and Drinking Places,-0.49271734906828085
722300,Special Food Services,-0.43741622575897854
722400,Drinking Places (Alcoholic Beverages),-0.4487853200224073
722500,Restaurants and Other Eating Places,-0.49748778336974375
722511,Full-Service Restaurants,-0.6176846596319283
81,Other Services (except Public Administration),0.20636858657396676
811000,Repair and Maintenance,-0.3964945947487395
811100,Automotive Repair and Maintenance,-0.6054057189715499
811110,Automotive Mechanical and Electrical Repair and Maintenance,-0.49295891963628885
811120,"Automotive Body, Paint, Interior, and Glass Repair",-0.5067761242866826
811190,Other Automotive Repair and Maintenance,-0.9224006135664764
811200,Electronic and Precision Equipment Repair and Maintenance,0.33407857796775936
811300,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,-0.17337446236339896
811400,Personal and Household Goods Repair and Maintenance,-0.5539803589702027
812000,Personal and Laundry Services,-0.20532432494697525
812100,Personal Care Services,-0.13639392536979184
812200,Death Care Services,-0.04870331752603804
812300,Drycleaning and Laundry Services,-0.5783225442045683
812900,Other Personal Services,-0.1626021670398623
813000,"Religious, Grantmaking, Civic, Professional, and Similar Organizations",0.7399254247989718
813100,Religious Organizations,0.6452604358950955
813200,Grantmaking and Giving Services,0.9698290731717052
813300,Social Advocacy Organizations,0.7986704133375191
813400,Civic and Social Organizations,0.19976320220634944
813900,"Business, Professional, Labor, Political, and Similar Organizations",0.8739406770382145
813930,Labor Unions and Similar Labor Organizations,1.0348937106184
99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",0.5595249761988124
999000,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",0.5595249761988124
999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",0.5394661884635654
999100,Federal Executive Branch (OEWS Designation),0.7331440599874426
999101,"Federal Government, including the U.S. Postal Service (OEWS Designation)",0.6919590983521273
999200,"State Government, excluding Schools and Hospitals (OEWS Designation)",0.6354475011983568
999201,"State Government, including Schools and Hospitals (OEWS Designation)",0.6145201783501523
999300,"Local Government, excluding Schools and Hospitals (OEWS Designation)",0.2386135952846193
999301,"Local Government, including Schools and Hospitals (OEWS Designation)",0.3819205726341464
