NAICS,NAICS Description,Image Generation AIIE
334600,Manufacturing and Reproducing Magnetic and Optical Media,0.9306196939384663
335000,"Electrical Equipment, Appliance, and Component Manufacturing",0.6351051035004183
335100,Electric Lighting Equipment Manufacturing,0.5790802702651449
335200,Household Appliance Manufacturing,0.4929486949972069
335300,Electrical Equipment Manufacturing,0.7103282443272105
335900,Other Electrical Equipment and Component Manufacturing,0.6199152706643609
336000,Transportation Equipment Manufacturing,0.7154678006999385
336100,Motor Vehicle Manufacturing,0.7619087713772796
336200,Motor Vehicle Body and Trailer Manufacturing,0.23222186702210906
336300,Motor Vehicle Parts Manufacturing,0.4995892113171332
336400,Aerospace Product and Parts Manufacturing,0.9359068753647841
336500,Railroad Rolling Stock Manufacturing,0.7158362339043873
336600,Ship and Boat Building,0.30356537343348555
336900,Other Transportation Equipment Manufacturing,0.4124451053426576
337000,Furniture and Related Product Manufacturing,0.0786283953508024
3370A1,Furniture and Related Product Manufacturing (3371 and 3372 only),0.0829780736023489
337900,Other Furniture Related Product Manufacturing,-0.054513999885433026
339000,Miscellaneous Manufacturing,0.6327597248375365
339100,Medical Equipment and Supplies Manufacturing,0.7583569931630446
339900,Other Miscellaneous Manufacturing,0.4025632947217681
339910,Jewelry and Silverware Manufacturing,0.6115545366701741
42,Wholesale Trade,0.20963272942103708
423000,"Merchant Wholesalers, Durable Goods",0.27156991052668344
4230A1,"Merchant Wholesalers, Durable Goods (4232, 4233, 4235, 4236, 4237, and 4239 only)",0.0503015978886468
423100,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers,0.03526349886804422
423400,Professional and Commercial Equipment and Supplies Merchant Wholesalers,0.6740511555153539
423800,"Machinery, Equipment, and Supplies Merchant Wholesalers",0.26249500841457113
423820,Farm and Garden Machinery and Equipment Merchant Wholesalers,-0.07320519498799946
424000,"Merchant Wholesalers, Nondurable Goods",0.04856564802307416
4240A1,"Merchant Wholesalers, Nondurable Goods (4244 and 4248 only)",-0.24326948816993987
4240A2,"Merchant Wholesalers, Nondurable Goods (4242 and 4246 only)",0.5490384243245289
4240A3,"Merchant Wholesalers, Nondurable Goods (4241, 4247, and 4249 only)",-0.10560686471419818
424300,"Apparel, Piece Goods, and Notions Merchant Wholesalers",0.2929305699575603
424500,Farm Product Raw Material Merchant Wholesalers,-0.38276676163658574
425000,Wholesale Trade Agents and Brokers,0.4951967171394815
425100,Wholesale Trade Agents and Brokers,0.4951967171394815
44-45,Retail Trade,-0.633645978059847
441000,Motor Vehicle and Parts Dealers,-0.27615884257522055
441100,Automobile Dealers,-0.15322207762973625
441200,Other Motor Vehicle Dealers,-0.28316212005474545
441300,"Automotive Parts, Accessories, and Tire Retailers",-0.5815051425997512
444000,Building Material and Garden Equipment and Supplies Dealers,-0.7695985733717635
444100,Building Material and Supplies Dealers,-0.777791898816422
444200,Lawn and Garden Equipment and Supplies Retailers,-0.7277795987285764
445000,Food and Beverage Retailers,-0.9457035212568019
4450A1,Food and Beverage Retailers (4451 and 4452 only),-0.9574603806921795
445300,"Beer, Wine, and Liquor Retailers",-0.7556085653931561
449000,"Furniture, Home Furnishings, Electronics, and Appliance Retailers",-0.267363788312621
449100,Furniture and Home Furnishings Retailers,-0.4131826955248301
449200,Electronics and Appliance Retailers,-0.09301567311612573
455000,General Merchandise Retailers,-0.8477377084195057
456000,Health and Personal Care Retailers,-0.1888124617440549
456100,Health and Personal Care Retailers,-0.1888124617440549
456110,Pharmacies and Drug Retailers,-0.16686957595254728
457000,Gasoline Stations and Fuel Dealers,-0.8032316767331241
457100,Gasoline Stations,-0.8599978686819976
457200,Fuel Dealers,-0.10766750671878879
458000,"Clothing, Clothing Accessories, Shoe, and Jewelry Retailers",-0.4406669345283881
458100,Clothing and Clothing Accessories Retailers,-0.5114815343943306
458200,Shoe Retailers,-0.6447491195645317
458300,"Jewelry, Luggage, and Leather Goods Retailers",0.04902462111711092
459000,"Sporting Goods, Hobby, Musical Instrument, Book, and Miscellaneous Retailers",-0.46953569142842655
4590A1,Miscellaneous Store Retailers (4594 and 4595 only),-0.5730841017484464
459100,"Sporting Goods, Hobby, and Musical Instrument Retailers",-0.5164606029245212
459110,Sporting Goods Retailers,-0.5017183760275693
459200,Book Retailers and News Dealers,-0.7218656210419392
459300,Florists,-0.19490114692685856
459900,Other Miscellaneous Retailers,-0.36945478410465044
48-49,Transportation and Warehousing,-0.4511012332396327
481000,Air Transportation,-0.33503793533740533
481100,Scheduled Air Transportation,-0.46102613486866334
481200,Nonscheduled Air Transportation,0.5461259405197375
482000,Rail Transportation,0.09842997490742134
482100,Rail Transportation,0.09842997490742134
483000,Water Transportation,0.33393433537110656
483100,"Deep Sea, Coastal, and Great Lakes Water Transportation",0.4624901645567171
483200,Inland Water Transportation,-0.06850896658870104
484000,Truck Transportation,-0.23449650392086932
485000,Transit and Ground Passenger Transportation,0.3815037196527785
485100,Urban Transit Systems,0.32739073109564276
485200,Interurban and Rural Bus Transportation,0.10564571566325293
485300,Taxi and Limousine Service,0.691699346501059
485400,School and Employee Bus Transportation,0.031117921929173453
485500,Charter Bus Industry,0.37267578152533004
485900,Other Transit and Ground Passenger Transportation,0.35696398113300104
486000,Pipeline Transportation,0.7242154542814377
486100,Pipeline Transportation of Crude Oil,0.8029237017905463
486200,Pipeline Transportation of Natural Gas,0.7628912667861019
486900,Other Pipeline Transportation,0.3054143313786791
487000,Scenic and Sightseeing Transportation,-0.1656420152923131
487100,"Scenic and Sightseeing Transportation, Land",-0.07216988176629166
487200,"Scenic and Sightseeing Transportation, Water",-0.4563104817978775
487900,"Scenic and Sightseeing Transportation, Other",0.2896014324043551
488000,Support Activities for Transportation,0.2860407617268975
488100,Support Activities for Air Transportation,-0.0381632261117165
488200,Support Activities for Rail Transportation,-0.3624768210900411
488300,Support Activities for Water Transportation,-0.3581344452109106
488400,Support Activities for Road Transportation,-0.29334665014726546
488500,Freight Transportation Arrangement,0.7335892432949087
488900,Other Support Activities for Transportation,-0.2632237110626592
491000,Postal Service (Federal Government),-0.7231325448165903
491100,Postal Service (Federal Government),-0.7231325448165903
492000,Couriers and Messengers,-0.9860168477547019
492100,Couriers and Express Delivery Services,-1.0369767875446485
492200,Local Messengers and Local Delivery,-0.5497229865236605
493000,Warehousing and Storage,-0.7791388347013873
493100,Warehousing and Storage,-0.7791388347013873
51,Information,0.9240438569258849
512000,Motion Picture and Sound Recording Industries,0.6835999165654206
512100,Motion Picture and Video Industries,0.668380573939564
512130,Motion Picture and Video Exhibition,-0.8917884743472932
512200,Sound Recording Industries,0.878489306630649
513000,Publishing Industries,1.00063999426046
513100,"Newspaper, Periodical, Book, and Directory Publishers",0.8705762903839532
513110,Newspaper Publishers,0.7326387255148243
513200,Software Publishers,1.051491254565287
516000,Broadcasting and Content Providers,0.9980318063936428
516100,Radio and Television Broadcasting Stations,0.9344019856854503
516110,Radio Broadcasting Stations,0.8639614597601607
516120,Television Broadcasting Stations,0.9669873918808334
516200,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",1.0323829173241081
517000,Telecommunications,0.7882626329978961
518000,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",1.0820384557620444
518200,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",1.0820384557620444
519000,"Web Search Portals, Libraries, Archives, and Other Information Services",1.0285159216115662
519200,"Web Search Portals, Libraries, Archives, and Other Information Services",1.0285159216115662
52,Finance and Insurance,0.803711797008054
521000,Monetary Authorities-Central Bank,1.038471990914104
521100,Monetary Authorities-Central Bank,1.038471990914104
522000,Credit Intermediation and Related Activities,0.8538400995227654
5220A1,Credit Intermediation and Related Activities (5221 and 5223 only),0.8551697878341017
522200,Nondepository Credit Intermediation,0.8501802924209751
522290,Other Nondepository Credit Intermediation,0.822913179722806
523000,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",0.9558993869594333
524000,Insurance Carriers and Related Activities,0.7094060391594884
524100,Insurance Carriers,0.6936966269078741
524114,Direct Health and Medical Insurance Carriers,0.502168480650941
524120,"Direct Insurance (except Life, Health, and Medical) Carriers",0.9115084784215963
524200,"Agencies, Brokerages, and Other Insurance Related Activities",0.7321287082503716
524210,Insurance Agencies and Brokerages,0.7614305176497598
524290,Other Insurance Related Activities,0.683949820751661
525000,"Funds, Trusts, and Other Financial Vehicles",0.8671580506893832
525100,Insurance and Employee Benefit Funds,0.7970545461962276
525900,Other Investment Pools and Funds,0.9172595793978485
53,Real Estate and Rental and Leasing,0.26001954996560417
531000,Real Estate,0.38951689256339445
532000,Rental and Leasing Services,-0.19270803287404412
5320A1,"Rental and Leasing Services (5322, 5323, and 5324 only)",-0.19925332602042264
532100,Automotive Equipment Rental and Leasing,-0.18762399101594113
533000,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),0.9361727218533102
533100,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),0.9361727218533102
54,"Professional, Scientific, and Technical Services",1.0420756402334228
541000,"Professional, Scientific, and Technical Services",1.0420756402334228
541100,Legal Services,0.8040713449309345
541200,"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",0.9649082871459518
541300,"Architectural, Engineering, and Related Services",1.2915734523673443
541330,Engineering Services,1.3434357678222602
541380,Testing Laboratories and Services,0.9727557028610025
541400,Specialized Design Services,1.0913735654789578
541500,Computer Systems Design and Related Services,1.1441207067806598
541600,"Management, Scientific, and Technical Consulting Services",0.9416758137444923
541700,Scientific Research and Development Services,1.006907319599896
541710,"Research and Development in the Physical, Engineering, and Life Sciences",1.0075648727463549
541720,Research and Development in the Social Sciences and Humanities,0.9961722136301299
541800,"Advertising, Public Relations, and Related Services",0.8668501918480245
541900,"Other Professional, Scientific, and Technical Services",0.43071930996018154
541920,Photographic Services,0.8995461471624376
541940,Veterinary Services,-0.5263173613921278
55,Management of Companies and Enterprises,0.8863964144431725
551000,Management of Companies and Enterprises,0.8863964144431725
551100,Management of Companies and Enterprises,0.8863964144431725
56,Administrative and Support and Waste Management and Remediation Services,-0.13354124677342974
561000,Administrative and Support Services,-0.13478881915841542
561100,Office Administrative Services,0.7611937338017877
561200,Facilities Support Services,-0.17601806369313908
561300,Employment Services,-0.09975805353535831
561320,Temporary Help Services,-0.17894298802330838
561400,Business Support Services,0.48615280169885955
561500,Travel Arrangement and Reservation Services,0.6615994592794714
561600,Investigation and Security Services,-0.20723863192706157
561610,"Investigation, Guard, and Armored Car Services",-0.33699177800820523
561620,Security Systems Services,0.3029826279795227
561700,Services to Buildings and Dwellings,-1.229687096774252
561710,Exterminating and Pest Control Services,-0.15561326787229812
561730,Landscaping Services,-1.1666157414456564
561900,Other Support Services,-0.042992833837336666
562000,Waste Management and Remediation Services,-0.2194193523535741
562100,Waste Collection,-0.5186927017619353
562200,Waste Treatment and Disposal,0.01851606958014225
562900,Remediation and Other Waste Management Services,-0.1087127636320554
61,Educational Services,0.3422488015455633
611000,Educational Services,0.34221045851492454
611100,Elementary and Secondary Schools,0.19668497942221005
611200,Junior Colleges,0.4410536284076863
611300,"Colleges, Universities, and Professional Schools",0.5508434893870028
611400,Business Schools and Computer and Management Training,0.8658224183085165
611500,Technical and Trade Schools,0.37360971525925496
611600,Other Schools and Instruction,0.0689802583165641
611700,Educational Support Services,0.7009521544471998
62,Health Care and Social Assistance,-0.005732522377528293
621000,Ambulatory Health Care Services,0.097403215078455
621100,Offices of Physicians,0.19724962406141075
621200,Offices of Dentists,-0.21332343971925682
621300,Offices of Other Health Practitioners,-0.043980107161137275
621310,Offices of Chiropractors,-0.2448639125927625
621320,Offices of Optometrists,0.2930065717189849
621330,Offices of Mental Health Practitioners (except Physicians),0.2963815968135447
621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",-0.21910212351533134
621390,Offices of All Other Health Practitioners,0.005258676381389031
621400,Outpatient Care Centers,0.05562934083871447
621420,Outpatient Mental Health and Substance Abuse Centers,0.1978888811421144
621500,Medical and Diagnostic Laboratories,0.3901852996776436
621600,Home Health Care Services,-0.042799592805451155
621900,Other Ambulatory Health Care Services,0.2105906412720276
621910,Ambulance Services,0.13558856338572267
621990,All Other Ambulatory Health Care Services,0.22814888544672024
622000,Hospitals,-0.01740042562751857
622100,General Medical and Surgical Hospitals,-0.01670511260034967
622200,Psychiatric and Substance Abuse Hospitals,-0.049492192995774065
622300,Specialty (except Psychiatric and Substance Abuse) Hospitals,-0.016698819334945027
623000,Nursing and Residential Care Facilities,-0.31267785940891546
623100,Nursing Care Facilities (Skilled Nursing Facilities),-0.36063413213299567
623200,"Residential Intellectual and Developmental Disability, Mental Health, and Substance Abuse Facilities",0.08361694313350053
623210,Residential Intellectual and Developmental Disability Facilities,0.09788568815692786
623220,Residential Mental Health and Substance Abuse Facilities,0.0813039037230281
623300,Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,-0.4662904350890351
623900,Other Residential Care Facilities,0.02840027626652495
624000,Social Assistance,-0.04567780716150065
624100,Individual and Family Services,0.2447421682875289
624120,Services for the Elderly and Persons with Disabilities,0.06491308051623099
624200,"Community Food and Housing, and Emergency and Other Relief Services",0.343776581870575
624300,Vocational Rehabilitation Services,0.04634677819065743
624400,Child Care Services,-0.5125479163064448
71,"Arts, Entertainment, and Recreation",-0.42374595531568865
711000,"Performing Arts, Spectator Sports, and Related Industries",0.22488597989494968
711100,Performing Arts Companies,0.3126063734514335
711110,Theater Companies and Dinner Theaters,0.3860495946595494
711200,Spectator Sports,0.06943705637976463
711300,"Promoters of Performing Arts, Sports, and Similar Events",0.026323334681711552
711400,"Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures",0.6625620006652396
711500,"Independent Artists, Writers, and Performers",0.7017787321426071
712000,"Museums, Historical Sites, and Similar Institutions",0.2892029573808556
712100,"Museums, Historical Sites, and Similar Institutions",0.2892029573808556
713000,"Amusement, Gambling, and Recreation Industries",-0.8442005127164174
713100,Amusement Parks and Arcades,-0.63837445189563
713200,Gambling Industries,-0.15930979277546242
713900,Other Amusement and Recreation Industries,-1.0147495627535865
713940,Fitness and Recreational Sports Centers,-1.2037970655747945
72,Accommodation and Food Services,-1.2305306964659113
721000,Accommodation,-0.8458836877063179
721100,Traveler Accommodation,-0.8661640823519301
721120,Casino Hotels,-0.6142421163251355
721200,RV (Recreational Vehicle) Parks and Recreational Camps,-0.31908921001943635
721300,"Rooming and Boarding Houses, Dormitories, and Workers' Camps",-1.0956111271336824
722000,Food Services and Drinking Places,-1.270564334177266
722300,Special Food Services,-1.1034758622743315
722400,Drinking Places (Alcoholic Beverages),-1.0648302661516884
722500,Restaurants and Other Eating Places,-1.286086015756478
722511,Full-Service Restaurants,-1.4059246287463387
81,Other Services (except Public Administration),0.03198667543649112
811000,Repair and Maintenance,-0.26114056802642116
811100,Automotive Repair and Maintenance,-0.5027299751553778
811110,Automotive Mechanical and Electrical Repair and Maintenance,-0.3511942196091618
811120,"Automotive Body, Paint, Interior, and Glass Repair",-0.2953165141089297
811190,Other Automotive Repair and Maintenance,-1.004132858974877
811200,Electronic and Precision Equipment Repair and Maintenance,0.5591541490734883
811300,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,0.050349131874713134
811400,Personal and Household Goods Repair and Maintenance,-0.4024490398187933
812000,Personal and Laundry Services,-0.5191624008799974
812100,Personal Care Services,-0.3985975173832275
812200,Death Care Services,-0.4595620513556508
812300,Drycleaning and Laundry Services,-0.780499401702204
812900,Other Personal Services,-0.6154915506972435
813000,"Religious, Grantmaking, Civic, Professional, and Similar Organizations",0.5133555882279586
813100,Religious Organizations,0.19474395712707854
813200,Grantmaking and Giving Services,0.8537367002548211
813300,Social Advocacy Organizations,0.6657154233511209
813400,Civic and Social Organizations,-0.35246859662713137
813900,"Business, Professional, Labor, Political, and Similar Organizations",0.770458379764588
813930,Labor Unions and Similar Labor Organizations,0.8101494705537909
99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",0.5814357745357313
999000,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",0.5814357745357313
999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",0.4204384138434099
999100,Federal Executive Branch (OEWS Designation),0.8256097049254012
999101,"Federal Government, including the U.S. Postal Service (OEWS Designation)",0.7679223156095843
999200,"State Government, excluding Schools and Hospitals (OEWS Designation)",0.6145562740548005
999201,"State Government, including Schools and Hospitals (OEWS Designation)",0.45595135323898983
999300,"Local Government, excluding Schools and Hospitals (OEWS Designation)",0.20369921763789123
999301,"Local Government, including Schools and Hospitals (OEWS Designation)",0.15134029504517413
